index,Time,ExteriorTemperature
2999,2014-07-03 01:59:00,16.5
3000,2014-07-03 02:00:00,16.5
3001,2014-07-03 02:01:00,16.5
3002,2014-07-03 02:02:00,16.4
3003,2014-07-03 02:03:00,16.4
3004,2014-07-03 02:04:00,16.4
3005,2014-07-03 02:05:00,16.4
3006,2014-07-03 02:06:00,16.4
3007,2014-07-03 02:07:00,16.4
3008,2014-07-03 02:08:00,16.4
3009,2014-07-03 02:09:00,16.3
3010,2014-07-03 02:10:00,16.3
3011,2014-07-03 02:11:00,16.3
3012,2014-07-03 02:12:00,16.3
3013,2014-07-03 02:13:00,16.3
3014,2014-07-03 02:14:00,16.3
3015,2014-07-03 02:15:00,16.3
3016,2014-07-03 02:16:00,16.3
3017,2014-07-03 02:17:00,16.3
3018,2014-07-03 02:18:00,16.2
3019,2014-07-03 02:19:00,16.3
3020,2014-07-03 02:20:00,16.3
3021,2014-07-03 02:21:00,16.2
3022,2014-07-03 02:22:00,16.2
3023,2014-07-03 02:23:00,16.2
3024,2014-07-03 02:24:00,16.2
3025,2014-07-03 02:25:00,16.2
3026,2014-07-03 02:26:00,16.2
3027,2014-07-03 02:27:00,16.2
3028,2014-07-03 02:28:00,16.2
3029,2014-07-03 02:29:00,16.2
3030,2014-07-03 02:30:00,16.2
3031,2014-07-03 02:31:00,16.2
3032,2014-07-03 02:32:00,16.2
3033,2014-07-03 02:33:00,16.1
3034,2014-07-03 02:34:00,16.1
3035,2014-07-03 02:35:00,16.1
3036,2014-07-03 02:36:00,16.1
3037,2014-07-03 02:37:00,16.1
3038,2014-07-03 02:38:00,16.1
3039,2014-07-03 02:39:00,16.1
3040,2014-07-03 02:40:00,16.1
3041,2014-07-03 02:41:00,16.1
3042,2014-07-03 02:42:00,16.0
3043,2014-07-03 02:43:00,16.0
3044,2014-07-03 02:44:00,16.0
3045,2014-07-03 02:45:00,15.9
3046,2014-07-03 02:46:00,15.9
3047,2014-07-03 02:47:00,15.9
3048,2014-07-03 02:48:00,15.9
3049,2014-07-03 02:49:00,15.9
3050,2014-07-03 02:50:00,15.8
3051,2014-07-03 02:51:00,15.8
3052,2014-07-03 02:52:00,15.8
3053,2014-07-03 02:53:00,15.8
3054,2014-07-03 02:54:00,15.8
3055,2014-07-03 02:55:00,15.8
3056,2014-07-03 02:56:00,15.7
3057,2014-07-03 02:57:00,15.7
3058,2014-07-03 02:58:00,15.7
3059,2014-07-03 02:59:00,15.6
3060,2014-07-03 03:00:00,15.6
3061,2014-07-03 03:01:00,15.6
3062,2014-07-03 03:02:00,15.6
3063,2014-07-03 03:03:00,15.6
3064,2014-07-03 03:04:00,15.6
3065,2014-07-03 03:05:00,15.5
3066,2014-07-03 03:06:00,15.5
3067,2014-07-03 03:07:00,15.4
3068,2014-07-03 03:08:00,15.4
3069,2014-07-03 03:09:00,15.4
3070,2014-07-03 03:10:00,15.4
3071,2014-07-03 03:11:00,15.4
3072,2014-07-03 03:12:00,15.3
3073,2014-07-03 03:13:00,15.3
3074,2014-07-03 03:14:00,15.3
3075,2014-07-03 03:15:00,15.3
3076,2014-07-03 03:16:00,15.2
3077,2014-07-03 03:17:00,15.2
3078,2014-07-03 03:18:00,15.2
3079,2014-07-03 03:19:00,15.2
3080,2014-07-03 03:20:00,15.2
3081,2014-07-03 03:21:00,15.2
3082,2014-07-03 03:22:00,15.2
3083,2014-07-03 03:23:00,15.2
3084,2014-07-03 03:24:00,15.2
3085,2014-07-03 03:25:00,15.2
3086,2014-07-03 03:26:00,15.1
3087,2014-07-03 03:27:00,15.1
3088,2014-07-03 03:28:00,15.1
3089,2014-07-03 03:29:00,15.1
3090,2014-07-03 03:30:00,15.1
3091,2014-07-03 03:31:00,15.1
3092,2014-07-03 03:32:00,15.1
3093,2014-07-03 03:33:00,15.0
3094,2014-07-03 03:34:00,15.0
3095,2014-07-03 03:35:00,15.0
3096,2014-07-03 03:36:00,15.0
3097,2014-07-03 03:37:00,15.0
3098,2014-07-03 03:38:00,15.0
3099,2014-07-03 03:39:00,14.9
3100,2014-07-03 03:40:00,14.9
3101,2014-07-03 03:41:00,14.9
3102,2014-07-03 03:42:00,14.9
3103,2014-07-03 03:43:00,14.9
3104,2014-07-03 03:44:00,14.9
3105,2014-07-03 03:45:00,14.9
3106,2014-07-03 03:46:00,14.8
3107,2014-07-03 03:47:00,14.8
3108,2014-07-03 03:48:00,14.8
3109,2014-07-03 03:49:00,14.8
3110,2014-07-03 03:50:00,14.8
3111,2014-07-03 03:51:00,14.8
3112,2014-07-03 03:52:00,14.7
3113,2014-07-03 03:53:00,14.7
3114,2014-07-03 03:54:00,14.7
3115,2014-07-03 03:55:00,14.7
3116,2014-07-03 03:56:00,14.7
3117,2014-07-03 03:57:00,14.7
3118,2014-07-03 03:58:00,14.7
3119,2014-07-03 03:59:00,14.6
3120,2014-07-03 04:00:00,14.6
3121,2014-07-03 04:01:00,14.6
3122,2014-07-03 04:02:00,14.6
3123,2014-07-03 04:03:00,14.6
3124,2014-07-03 04:04:00,14.5
3125,2014-07-03 04:05:00,14.5
3126,2014-07-03 04:06:00,14.5
3127,2014-07-03 04:07:00,14.4
3128,2014-07-03 04:08:00,14.4
3129,2014-07-03 04:09:00,14.4
3130,2014-07-03 04:10:00,14.4
3131,2014-07-03 04:11:00,14.4
3132,2014-07-03 04:12:00,14.3
3133,2014-07-03 04:13:00,14.3
3134,2014-07-03 04:14:00,14.3
3135,2014-07-03 04:15:00,14.3
3136,2014-07-03 04:16:00,14.3
3137,2014-07-03 04:17:00,14.3
3138,2014-07-03 04:18:00,14.3
3139,2014-07-03 04:19:00,14.2
3140,2014-07-03 04:20:00,14.2
3141,2014-07-03 04:21:00,14.2
3142,2014-07-03 04:22:00,14.2
3143,2014-07-03 04:23:00,14.2
3144,2014-07-03 04:24:00,14.1
3145,2014-07-03 04:25:00,14.1
3146,2014-07-03 04:26:00,14.1
3147,2014-07-03 04:27:00,14.1
3148,2014-07-03 04:28:00,14.1
3149,2014-07-03 04:29:00,14.1
3150,2014-07-03 04:30:00,14.1
3151,2014-07-03 04:31:00,14.0
3152,2014-07-03 04:32:00,14.0
3153,2014-07-03 04:33:00,14.0
3154,2014-07-03 04:34:00,13.9
3155,2014-07-03 04:35:00,13.9
3156,2014-07-03 04:36:00,13.9
3157,2014-07-03 04:37:00,13.9
3158,2014-07-03 04:38:00,13.9
3159,2014-07-03 04:39:00,13.9
3160,2014-07-03 04:40:00,13.9
3161,2014-07-03 04:41:00,13.8
3162,2014-07-03 04:42:00,13.8
3163,2014-07-03 04:43:00,13.8
3164,2014-07-03 04:44:00,13.8
3165,2014-07-03 04:45:00,13.8
3166,2014-07-03 04:46:00,13.8
3167,2014-07-03 04:47:00,13.7
3168,2014-07-03 04:48:00,13.7
3169,2014-07-03 04:49:00,13.7
3170,2014-07-03 04:50:00,13.7
3171,2014-07-03 04:51:00,13.7
3172,2014-07-03 04:52:00,13.7
3173,2014-07-03 04:53:00,13.6
3174,2014-07-03 04:54:00,13.6
3175,2014-07-03 04:55:00,13.6
3176,2014-07-03 04:56:00,13.6
3177,2014-07-03 04:57:00,13.6
3178,2014-07-03 04:58:00,13.6
3179,2014-07-03 04:59:00,13.6
3180,2014-07-03 05:00:00,13.6
3181,2014-07-03 05:01:00,13.5
3182,2014-07-03 05:02:00,13.5
3183,2014-07-03 05:03:00,13.5
3184,2014-07-03 05:04:00,13.5
3185,2014-07-03 05:05:00,13.5
3186,2014-07-03 05:06:00,13.4
3187,2014-07-03 05:07:00,13.4
3188,2014-07-03 05:08:00,13.4
3189,2014-07-03 05:09:00,13.4
3190,2014-07-03 05:10:00,13.4
3191,2014-07-03 05:11:00,13.4
3192,2014-07-03 05:12:00,13.4
3193,2014-07-03 05:13:00,13.4
3194,2014-07-03 05:14:00,13.4
3195,2014-07-03 05:15:00,13.4
3196,2014-07-03 05:16:00,13.3
3197,2014-07-03 05:17:00,13.3
3198,2014-07-03 05:18:00,13.3
3199,2014-07-03 05:19:00,13.3
3200,2014-07-03 05:20:00,13.3
3201,2014-07-03 05:21:00,13.3
3202,2014-07-03 05:22:00,13.3
3203,2014-07-03 05:23:00,13.3
3204,2014-07-03 05:24:00,13.3
3205,2014-07-03 05:25:00,13.3
3206,2014-07-03 05:26:00,13.3
3207,2014-07-03 05:27:00,13.3
3208,2014-07-03 05:28:00,13.3
3209,2014-07-03 05:29:00,13.3
3210,2014-07-03 05:30:00,13.3
3211,2014-07-03 05:31:00,13.3
3212,2014-07-03 05:32:00,13.3
3213,2014-07-03 05:33:00,13.3
3214,2014-07-03 05:34:00,13.3
3215,2014-07-03 05:35:00,13.2
3216,2014-07-03 05:36:00,13.2
3217,2014-07-03 05:37:00,13.2
3218,2014-07-03 05:38:00,13.2
3219,2014-07-03 05:39:00,13.2
3220,2014-07-03 05:40:00,13.2
3221,2014-07-03 05:41:00,13.2
3222,2014-07-03 05:42:00,13.2
3223,2014-07-03 05:43:00,13.2
3224,2014-07-03 05:44:00,13.2
3225,2014-07-03 05:45:00,13.2
3226,2014-07-03 05:46:00,13.2
3227,2014-07-03 05:47:00,13.2
3228,2014-07-03 05:48:00,13.2
3229,2014-07-03 05:49:00,13.1
3230,2014-07-03 05:50:00,13.1
3231,2014-07-03 05:51:00,13.1
3232,2014-07-03 05:52:00,13.1
3233,2014-07-03 05:53:00,13.1
3234,2014-07-03 05:54:00,13.1
3235,2014-07-03 05:55:00,13.1
3236,2014-07-03 05:56:00,13.1
3237,2014-07-03 05:57:00,13.1
3238,2014-07-03 05:58:00,13.1
3239,2014-07-03 05:59:00,13.1
3240,2014-07-03 06:00:00,13.1
3241,2014-07-03 06:01:00,13.1
3242,2014-07-03 06:02:00,13.1
3243,2014-07-03 06:03:00,13.1
3244,2014-07-03 06:04:00,13.1
3245,2014-07-03 06:05:00,13.1
3246,2014-07-03 06:06:00,13.1
3247,2014-07-03 06:07:00,13.0
3248,2014-07-03 06:08:00,13.0
3249,2014-07-03 06:09:00,13.0
3250,2014-07-03 06:10:00,13.0
3251,2014-07-03 06:11:00,13.0
3252,2014-07-03 06:12:00,13.0
3253,2014-07-03 06:13:00,13.0
3254,2014-07-03 06:14:00,12.9
3255,2014-07-03 06:15:00,12.9
3256,2014-07-03 06:16:00,12.9
3257,2014-07-03 06:17:00,12.9
3258,2014-07-03 06:18:00,12.9
3259,2014-07-03 06:19:00,12.9
3260,2014-07-03 06:20:00,12.9
3261,2014-07-03 06:21:00,12.9
3262,2014-07-03 06:22:00,12.9
3263,2014-07-03 06:23:00,13.0
3264,2014-07-03 06:24:00,13.0
3265,2014-07-03 06:25:00,13.0
3266,2014-07-03 06:26:00,13.0
3267,2014-07-03 06:27:00,13.0
3268,2014-07-03 06:28:00,13.0
3269,2014-07-03 06:29:00,13.1
3270,2014-07-03 06:30:00,13.1
3271,2014-07-03 06:31:00,13.1
3272,2014-07-03 06:32:00,13.1
3273,2014-07-03 06:33:00,13.1
3274,2014-07-03 06:34:00,13.1
3275,2014-07-03 06:35:00,13.1
3276,2014-07-03 06:36:00,13.1
3277,2014-07-03 06:37:00,13.1
3278,2014-07-03 06:38:00,13.1
3279,2014-07-03 06:39:00,13.1
3280,2014-07-03 06:40:00,13.1
3281,2014-07-03 06:41:00,13.1
3282,2014-07-03 06:42:00,13.1
3283,2014-07-03 06:43:00,13.1
3284,2014-07-03 06:44:00,13.2
3285,2014-07-03 06:45:00,13.2
3286,2014-07-03 06:46:00,13.2
3287,2014-07-03 06:47:00,13.2
3288,2014-07-03 06:48:00,13.2
3289,2014-07-03 06:49:00,13.2
3290,2014-07-03 06:50:00,13.2
3291,2014-07-03 06:51:00,13.2
3292,2014-07-03 06:52:00,13.2
3293,2014-07-03 06:53:00,13.1
3294,2014-07-03 06:54:00,13.1
3295,2014-07-03 06:55:00,13.1
3296,2014-07-03 06:56:00,13.1
3297,2014-07-03 06:57:00,13.0
3298,2014-07-03 06:58:00,13.0
3299,2014-07-03 06:59:00,13.0
3300,2014-07-03 07:00:00,13.0
3301,2014-07-03 07:01:00,13.0
3302,2014-07-03 07:02:00,13.0
3303,2014-07-03 07:03:00,13.0
3304,2014-07-03 07:04:00,13.0
3305,2014-07-03 07:05:00,13.0
3306,2014-07-03 07:06:00,13.0
3307,2014-07-03 07:07:00,13.0
3308,2014-07-03 07:08:00,13.0
3309,2014-07-03 07:09:00,13.0
3310,2014-07-03 07:10:00,13.0
3311,2014-07-03 07:11:00,13.0
3312,2014-07-03 07:12:00,13.1
3313,2014-07-03 07:13:00,13.1
3314,2014-07-03 07:14:00,13.1
3315,2014-07-03 07:15:00,13.1
3316,2014-07-03 07:16:00,13.1
3317,2014-07-03 07:17:00,13.1
3318,2014-07-03 07:18:00,13.1
3319,2014-07-03 07:19:00,13.1
3320,2014-07-03 07:20:00,13.1
3321,2014-07-03 07:21:00,13.1
3322,2014-07-03 07:22:00,13.1
3323,2014-07-03 07:23:00,13.1
3324,2014-07-03 07:24:00,13.1
3325,2014-07-03 07:25:00,13.1
3326,2014-07-03 07:26:00,13.1
3327,2014-07-03 07:27:00,13.1
3328,2014-07-03 07:28:00,13.1
3329,2014-07-03 07:29:00,13.1
3330,2014-07-03 07:30:00,13.1
3331,2014-07-03 07:31:00,13.1
3332,2014-07-03 07:32:00,13.2
3333,2014-07-03 07:33:00,13.2
3334,2014-07-03 07:34:00,13.2
3335,2014-07-03 07:35:00,13.2
3336,2014-07-03 07:36:00,13.2
3337,2014-07-03 07:37:00,13.2
3338,2014-07-03 07:38:00,13.2
3339,2014-07-03 07:39:00,13.2
3340,2014-07-03 07:40:00,13.3
3341,2014-07-03 07:41:00,13.3
3342,2014-07-03 07:42:00,13.3
3343,2014-07-03 07:43:00,13.3
3344,2014-07-03 07:44:00,13.3
3345,2014-07-03 07:45:00,13.3
3346,2014-07-03 07:46:00,13.4
3347,2014-07-03 07:47:00,13.4
3348,2014-07-03 07:48:00,13.4
3349,2014-07-03 07:49:00,13.4
3350,2014-07-03 07:50:00,13.4
3351,2014-07-03 07:51:00,13.4
3352,2014-07-03 07:52:00,13.5
3353,2014-07-03 07:53:00,13.5
3354,2014-07-03 07:54:00,13.5
3355,2014-07-03 07:55:00,13.6
3356,2014-07-03 07:56:00,13.6
3357,2014-07-03 07:57:00,13.6
3358,2014-07-03 07:58:00,13.6
3359,2014-07-03 07:59:00,13.6
3360,2014-07-03 08:00:00,13.7
3361,2014-07-03 08:01:00,13.7
3362,2014-07-03 08:02:00,13.7
3363,2014-07-03 08:03:00,13.7
3364,2014-07-03 08:04:00,13.7
3365,2014-07-03 08:05:00,13.7
3366,2014-07-03 08:06:00,13.7
3367,2014-07-03 08:07:00,13.7
3368,2014-07-03 08:08:00,13.7
3369,2014-07-03 08:09:00,13.7
3370,2014-07-03 08:10:00,13.7
3371,2014-07-03 08:11:00,13.7
3372,2014-07-03 08:12:00,13.7
3373,2014-07-03 08:13:00,13.7
3374,2014-07-03 08:14:00,13.7
3375,2014-07-03 08:15:00,13.8
3376,2014-07-03 08:16:00,13.8
3377,2014-07-03 08:17:00,13.8
3378,2014-07-03 08:18:00,13.8
3379,2014-07-03 08:19:00,13.9
3380,2014-07-03 08:20:00,13.9
3381,2014-07-03 08:21:00,13.9
3382,2014-07-03 08:22:00,14.0
3383,2014-07-03 08:23:00,14.0
3384,2014-07-03 08:24:00,14.1
3385,2014-07-03 08:25:00,14.1
3386,2014-07-03 08:26:00,14.1
3387,2014-07-03 08:27:00,14.1
3388,2014-07-03 08:28:00,14.1
3389,2014-07-03 08:29:00,14.1
3390,2014-07-03 08:30:00,14.1
3391,2014-07-03 08:31:00,14.1
3392,2014-07-03 08:32:00,14.1
3393,2014-07-03 08:33:00,14.2
3394,2014-07-03 08:34:00,14.2
3395,2014-07-03 08:35:00,14.2
3396,2014-07-03 08:36:00,14.2
3397,2014-07-03 08:37:00,14.2
3398,2014-07-03 08:38:00,14.3
3399,2014-07-03 08:39:00,14.3
3400,2014-07-03 08:40:00,14.3
3401,2014-07-03 08:41:00,14.4
3402,2014-07-03 08:42:00,14.4
3403,2014-07-03 08:43:00,14.5
3404,2014-07-03 08:44:00,14.6
3405,2014-07-03 08:45:00,14.6
3406,2014-07-03 08:46:00,14.7
3407,2014-07-03 08:47:00,14.7
3408,2014-07-03 08:48:00,14.8
3409,2014-07-03 08:49:00,14.9
3410,2014-07-03 08:50:00,14.9
3411,2014-07-03 08:51:00,15.0
3412,2014-07-03 08:52:00,15.1
3413,2014-07-03 08:53:00,15.1
3414,2014-07-03 08:54:00,15.2
3415,2014-07-03 08:55:00,15.3
3416,2014-07-03 08:56:00,15.3
3417,2014-07-03 08:57:00,15.3
3418,2014-07-03 08:58:00,15.4
3419,2014-07-03 08:59:00,15.4
3420,2014-07-03 09:00:00,15.4
3421,2014-07-03 09:01:00,15.4
3422,2014-07-03 09:02:00,15.3
3423,2014-07-03 09:03:00,15.3
3424,2014-07-03 09:04:00,15.4
3425,2014-07-03 09:05:00,15.4
3426,2014-07-03 09:06:00,15.4
3427,2014-07-03 09:07:00,15.4
3428,2014-07-03 09:08:00,15.5
3429,2014-07-03 09:09:00,15.6
3430,2014-07-03 09:10:00,15.6
3431,2014-07-03 09:11:00,15.7
3432,2014-07-03 09:12:00,15.7
3433,2014-07-03 09:13:00,15.8
3434,2014-07-03 09:14:00,15.8
3435,2014-07-03 09:15:00,15.9
3436,2014-07-03 09:16:00,15.9
3437,2014-07-03 09:17:00,16.0
3438,2014-07-03 09:18:00,16.1
3439,2014-07-03 09:19:00,16.1
3440,2014-07-03 09:20:00,16.2
3441,2014-07-03 09:21:00,16.3
3442,2014-07-03 09:22:00,16.3
3443,2014-07-03 09:23:00,16.4
3444,2014-07-03 09:24:00,16.4
3445,2014-07-03 09:25:00,16.5
3446,2014-07-03 09:26:00,16.5
3447,2014-07-03 09:27:00,16.5
3448,2014-07-03 09:28:00,16.5
3449,2014-07-03 09:29:00,16.5
3450,2014-07-03 09:30:00,16.5
3451,2014-07-03 09:31:00,16.5
3452,2014-07-03 09:32:00,16.4
3453,2014-07-03 09:33:00,16.4
3454,2014-07-03 09:34:00,16.3
3455,2014-07-03 09:35:00,16.4
3456,2014-07-03 09:36:00,16.4
3457,2014-07-03 09:37:00,16.4
3458,2014-07-03 09:38:00,16.5
3459,2014-07-03 09:39:00,16.6
3460,2014-07-03 09:40:00,16.7
3461,2014-07-03 09:41:00,16.7
3462,2014-07-03 09:42:00,16.7
3463,2014-07-03 09:43:00,16.8
3464,2014-07-03 09:44:00,16.8
3465,2014-07-03 09:45:00,16.9
3466,2014-07-03 09:46:00,16.9
3467,2014-07-03 09:47:00,16.9
3468,2014-07-03 09:48:00,17.0
3469,2014-07-03 09:49:00,17.0
3470,2014-07-03 09:50:00,17.1
3471,2014-07-03 09:51:00,17.1
3472,2014-07-03 09:52:00,17.2
3473,2014-07-03 09:53:00,17.2
3474,2014-07-03 09:54:00,17.2
3475,2014-07-03 09:55:00,17.3
3476,2014-07-03 09:56:00,17.3
3477,2014-07-03 09:57:00,17.3
3478,2014-07-03 09:58:00,17.3
3479,2014-07-03 09:59:00,17.4
3480,2014-07-03 10:00:00,17.4
3481,2014-07-03 10:01:00,17.4
3482,2014-07-03 10:02:00,17.4
3483,2014-07-03 10:03:00,17.5
3484,2014-07-03 10:04:00,17.6
3485,2014-07-03 10:05:00,17.6
3486,2014-07-03 10:06:00,17.6
3487,2014-07-03 10:07:00,17.6
3488,2014-07-03 10:08:00,17.6
3489,2014-07-03 10:09:00,17.5
3490,2014-07-03 10:10:00,17.5
3491,2014-07-03 10:11:00,17.6
3492,2014-07-03 10:12:00,17.6
3493,2014-07-03 10:13:00,17.7
3494,2014-07-03 10:14:00,17.7
3495,2014-07-03 10:15:00,17.8
3496,2014-07-03 10:16:00,17.8
3497,2014-07-03 10:17:00,17.9
3498,2014-07-03 10:18:00,17.9
3499,2014-07-03 10:19:00,17.9
3500,2014-07-03 10:20:00,18.0
3501,2014-07-03 10:21:00,18.1
3502,2014-07-03 10:22:00,18.2
3503,2014-07-03 10:23:00,18.2
3504,2014-07-03 10:24:00,18.3
3505,2014-07-03 10:25:00,18.4
3506,2014-07-03 10:26:00,18.5
3507,2014-07-03 10:27:00,18.6
3508,2014-07-03 10:28:00,18.7
3509,2014-07-03 10:29:00,18.7
3510,2014-07-03 10:30:00,18.8
3511,2014-07-03 10:31:00,18.9
3512,2014-07-03 10:32:00,19.0
3513,2014-07-03 10:33:00,19.0
3514,2014-07-03 10:34:00,19.0
3515,2014-07-03 10:35:00,19.1
3516,2014-07-03 10:36:00,19.1
3517,2014-07-03 10:37:00,19.1
3518,2014-07-03 10:38:00,19.2
3519,2014-07-03 10:39:00,19.2
3520,2014-07-03 10:40:00,19.2
3521,2014-07-03 10:41:00,19.2
3522,2014-07-03 10:42:00,19.2
3523,2014-07-03 10:43:00,19.2
3524,2014-07-03 10:44:00,19.2
3525,2014-07-03 10:45:00,19.2
3526,2014-07-03 10:46:00,19.2
3527,2014-07-03 10:47:00,19.2
3528,2014-07-03 10:48:00,19.1
3529,2014-07-03 10:49:00,19.1
3530,2014-07-03 10:50:00,19.1
3531,2014-07-03 10:51:00,19.2
3532,2014-07-03 10:52:00,19.2
3533,2014-07-03 10:53:00,19.2
3534,2014-07-03 10:54:00,19.2
3535,2014-07-03 10:55:00,19.3
3536,2014-07-03 10:56:00,19.3
3537,2014-07-03 10:57:00,19.3
3538,2014-07-03 10:58:00,19.3
3539,2014-07-03 10:59:00,19.3
3540,2014-07-03 11:00:00,19.3
3541,2014-07-03 11:01:00,19.3
3542,2014-07-03 11:02:00,19.3
3543,2014-07-03 11:03:00,19.4
3544,2014-07-03 11:04:00,19.3
3545,2014-07-03 11:05:00,19.3
3546,2014-07-03 11:06:00,19.3
3547,2014-07-03 11:07:00,19.3
3548,2014-07-03 11:08:00,19.3
3549,2014-07-03 11:09:00,19.4
3550,2014-07-03 11:10:00,19.4
3551,2014-07-03 11:11:00,19.5
3552,2014-07-03 11:12:00,19.6
3553,2014-07-03 11:13:00,19.6
3554,2014-07-03 11:14:00,19.7
3555,2014-07-03 11:15:00,19.7
3556,2014-07-03 11:16:00,19.7
3557,2014-07-03 11:17:00,19.7
3558,2014-07-03 11:18:00,19.8
3559,2014-07-03 11:19:00,19.9
3560,2014-07-03 11:20:00,19.9
3561,2014-07-03 11:21:00,20.0
3562,2014-07-03 11:22:00,20.1
3563,2014-07-03 11:23:00,20.1
3564,2014-07-03 11:24:00,20.2
3565,2014-07-03 11:25:00,20.3
3566,2014-07-03 11:26:00,20.3
3567,2014-07-03 11:27:00,20.3
3568,2014-07-03 11:28:00,20.3
3569,2014-07-03 11:29:00,20.3
3570,2014-07-03 11:30:00,20.2
3571,2014-07-03 11:31:00,20.2
3572,2014-07-03 11:32:00,20.2
3573,2014-07-03 11:33:00,20.2
3574,2014-07-03 11:34:00,20.2
3575,2014-07-03 11:35:00,20.3
3576,2014-07-03 11:36:00,20.3
3577,2014-07-03 11:37:00,20.3
3578,2014-07-03 11:38:00,20.3
3579,2014-07-03 11:39:00,20.3
3580,2014-07-03 11:40:00,20.3
3581,2014-07-03 11:41:00,20.2
3582,2014-07-03 11:42:00,20.3
3583,2014-07-03 11:43:00,20.3
3584,2014-07-03 11:44:00,20.3
3585,2014-07-03 11:45:00,20.3
3586,2014-07-03 11:46:00,20.3
3587,2014-07-03 11:47:00,20.2
3588,2014-07-03 11:48:00,20.2
3589,2014-07-03 11:49:00,20.3
3590,2014-07-03 11:50:00,20.3
3591,2014-07-03 11:51:00,20.3
3592,2014-07-03 11:52:00,20.3
3593,2014-07-03 11:53:00,20.4
3594,2014-07-03 11:54:00,20.4
3595,2014-07-03 11:55:00,20.4
3596,2014-07-03 11:56:00,20.5
3597,2014-07-03 11:57:00,20.6
3598,2014-07-03 11:58:00,20.7
3599,2014-07-03 11:59:00,20.7
3600,2014-07-03 12:00:00,20.7
3601,2014-07-03 12:01:00,20.7
3602,2014-07-03 12:02:00,20.7
3603,2014-07-03 12:03:00,20.7
3604,2014-07-03 12:04:00,20.8
3605,2014-07-03 12:05:00,20.8
3606,2014-07-03 12:06:00,20.8
3607,2014-07-03 12:07:00,20.8
3608,2014-07-03 12:08:00,20.8
3609,2014-07-03 12:09:00,20.9
3610,2014-07-03 12:10:00,20.9
3611,2014-07-03 12:11:00,20.9
3612,2014-07-03 12:12:00,20.9
3613,2014-07-03 12:13:00,20.9
3614,2014-07-03 12:14:00,20.9
3615,2014-07-03 12:15:00,20.9
3616,2014-07-03 12:16:00,20.9
3617,2014-07-03 12:17:00,20.9
3618,2014-07-03 12:18:00,21.1
3619,2014-07-03 12:19:00,21.2
3620,2014-07-03 12:20:00,21.3
3621,2014-07-03 12:21:00,21.3
3622,2014-07-03 12:22:00,21.4
3623,2014-07-03 12:23:00,21.4
3624,2014-07-03 12:24:00,21.6
3625,2014-07-03 12:25:00,21.6
3626,2014-07-03 12:26:00,21.8
3627,2014-07-03 12:27:00,21.9
3628,2014-07-03 12:28:00,21.9
3629,2014-07-03 12:29:00,21.9
3630,2014-07-03 12:30:00,21.8
3631,2014-07-03 12:31:00,21.7
3632,2014-07-03 12:32:00,21.7
3633,2014-07-03 12:33:00,21.7
3634,2014-07-03 12:34:00,21.7
3635,2014-07-03 12:35:00,21.8
3636,2014-07-03 12:36:00,21.9
3637,2014-07-03 12:37:00,22.0
3638,2014-07-03 12:38:00,22.1
3639,2014-07-03 12:39:00,22.2
3640,2014-07-03 12:40:00,22.2
3641,2014-07-03 12:41:00,22.2
3642,2014-07-03 12:42:00,22.1
3643,2014-07-03 12:43:00,22.1
3644,2014-07-03 12:44:00,22.1
3645,2014-07-03 12:45:00,22.1
3646,2014-07-03 12:46:00,22.1
3647,2014-07-03 12:47:00,22.1
3648,2014-07-03 12:48:00,22.1
3649,2014-07-03 12:49:00,22.1
3650,2014-07-03 12:50:00,22.1
3651,2014-07-03 12:51:00,22.2
3652,2014-07-03 12:52:00,22.2
3653,2014-07-03 12:53:00,22.2
3654,2014-07-03 12:54:00,22.2
3655,2014-07-03 12:55:00,22.2
3656,2014-07-03 12:56:00,22.2
3657,2014-07-03 12:57:00,22.1
3658,2014-07-03 12:58:00,22.1
3659,2014-07-03 12:59:00,22.1
3660,2014-07-03 13:00:00,22.1
3661,2014-07-03 13:01:00,22.1
3662,2014-07-03 13:02:00,22.2
3663,2014-07-03 13:03:00,22.3
3664,2014-07-03 13:04:00,22.3
3665,2014-07-03 13:05:00,22.3
3666,2014-07-03 13:06:00,22.2
3667,2014-07-03 13:07:00,22.2
3668,2014-07-03 13:08:00,22.1
3669,2014-07-03 13:09:00,22.1
3670,2014-07-03 13:10:00,22.1
3671,2014-07-03 13:11:00,22.1
3672,2014-07-03 13:12:00,22.1
3673,2014-07-03 13:13:00,22.1
3674,2014-07-03 13:14:00,22.1
3675,2014-07-03 13:15:00,22.1
3676,2014-07-03 13:16:00,22.2
3677,2014-07-03 13:17:00,22.2
3678,2014-07-03 13:18:00,22.2
3679,2014-07-03 13:19:00,22.3
3680,2014-07-03 13:20:00,22.3
3681,2014-07-03 13:21:00,22.4
3682,2014-07-03 13:22:00,22.4
3683,2014-07-03 13:23:00,22.4
3684,2014-07-03 13:24:00,22.4
3685,2014-07-03 13:25:00,22.4
3686,2014-07-03 13:26:00,22.3
3687,2014-07-03 13:27:00,22.3
3688,2014-07-03 13:28:00,22.3
3689,2014-07-03 13:29:00,22.4
3690,2014-07-03 13:30:00,22.4
3691,2014-07-03 13:31:00,22.6
3692,2014-07-03 13:32:00,22.6
3693,2014-07-03 13:33:00,22.7
3694,2014-07-03 13:34:00,22.7
3695,2014-07-03 13:35:00,22.7
3696,2014-07-03 13:36:00,22.6
3697,2014-07-03 13:37:00,22.6
