index,Time,eCO2ppm
1470,2014-07-02 00:30:00,506.7
1471,2014-07-02 00:31:00,506.7
1472,2014-07-02 00:32:00,506.7
1473,2014-07-02 00:33:00,504.3
1474,2014-07-02 00:34:00,504.3
1475,2014-07-02 00:35:00,501.9
1476,2014-07-02 00:36:00,501.8
1477,2014-07-02 00:37:00,501.8
1478,2014-07-02 00:38:00,501.8
1479,2014-07-02 00:39:00,501.8
1480,2014-07-02 00:40:00,501.8
1481,2014-07-02 00:41:00,504.2
1482,2014-07-02 00:42:00,501.9
1483,2014-07-02 00:43:00,497.1
1484,2014-07-02 00:44:00,496.9
1485,2014-07-02 00:45:00,496.9
1486,2014-07-02 00:46:00,493.9
1487,2014-07-02 00:47:00,493.9
1488,2014-07-02 00:48:00,493.9
1489,2014-07-02 00:49:00,491.5
1490,2014-07-02 00:50:00,491.5
1491,2014-07-02 00:51:00,491.5
1492,2014-07-02 00:52:00,489.1
1493,2014-07-02 00:53:00,486.6
1494,2014-07-02 00:54:00,489.0
1495,2014-07-02 00:55:00,489.0
1496,2014-07-02 00:56:00,486.7
1497,2014-07-02 00:57:00,486.6
1498,2014-07-02 00:58:00,486.6
1499,2014-07-02 00:59:00,486.6
1500,2014-07-02 01:00:00,484.2
1501,2014-07-02 01:01:00,484.1
1502,2014-07-02 01:02:00,484.1
1503,2014-07-02 01:03:00,484.1
1504,2014-07-02 01:04:00,481.8
1505,2014-07-02 01:05:00,481.7
1506,2014-07-02 01:06:00,481.7
1507,2014-07-02 01:07:00,480.5
1508,2014-07-02 01:08:00,479.3
1509,2014-07-02 01:09:00,479.2
1510,2014-07-02 01:10:00,479.2
1511,2014-07-02 01:11:00,479.2
1512,2014-07-02 01:12:00,476.3
1513,2014-07-02 01:13:00,476.2
1514,2014-07-02 01:14:00,476.2
1515,2014-07-02 01:15:00,476.8
1516,2014-07-02 01:16:00,473.8
1517,2014-07-02 01:17:00,473.7
1518,2014-07-02 01:18:00,473.7
1519,2014-07-02 01:19:00,473.7
1520,2014-07-02 01:20:00,473.7
1521,2014-07-02 01:21:00,473.7
1522,2014-07-02 01:22:00,473.7
1523,2014-07-02 01:23:00,473.7
1524,2014-07-02 01:24:00,473.7
1525,2014-07-02 01:25:00,473.7
1526,2014-07-02 01:26:00,471.4
1527,2014-07-02 01:27:00,468.9
1528,2014-07-02 01:28:00,471.3
1529,2014-07-02 01:29:00,471.3
1530,2014-07-02 01:30:00,471.3
1531,2014-07-02 01:31:00,471.3
1532,2014-07-02 01:32:00,468.9
1533,2014-07-02 01:33:00,468.9
1534,2014-07-02 01:34:00,468.9
1535,2014-07-02 01:35:00,468.9
1536,2014-07-02 01:36:00,466.5
1537,2014-07-02 01:37:00,466.4
1538,2014-07-02 01:38:00,468.8
1539,2014-07-02 01:39:00,466.5
1540,2014-07-02 01:40:00,466.4
1541,2014-07-02 01:41:00,466.4
1542,2014-07-02 01:42:00,466.4
1543,2014-07-02 01:43:00,464.0
1544,2014-07-02 01:44:00,464.0
1545,2014-07-02 01:45:00,464.0
1546,2014-07-02 01:46:00,464.0
1547,2014-07-02 01:47:00,464.0
1548,2014-07-02 01:48:00,464.0
1549,2014-07-02 01:49:00,464.0
1550,2014-07-02 01:50:00,464.0
1551,2014-07-02 01:51:00,464.0
1552,2014-07-02 01:52:00,464.0
1553,2014-07-02 01:53:00,464.0
1554,2014-07-02 01:54:00,464.0
1555,2014-07-02 01:55:00,464.0
1556,2014-07-02 01:56:00,464.0
1557,2014-07-02 01:57:00,464.0
1558,2014-07-02 01:58:00,464.0
1559,2014-07-02 01:59:00,461.6
1560,2014-07-02 02:00:00,461.5
1561,2014-07-02 02:01:00,461.5
1562,2014-07-02 02:02:00,461.5
1563,2014-07-02 02:03:00,461.5
1564,2014-07-02 02:04:00,461.5
1565,2014-07-02 02:05:00,461.5
1566,2014-07-02 02:06:00,461.5
1567,2014-07-02 02:07:00,461.5
1568,2014-07-02 02:08:00,459.2
1569,2014-07-02 02:09:00,458.5
1570,2014-07-02 02:10:00,459.1
1571,2014-07-02 02:11:00,456.1
1572,2014-07-02 02:12:00,456.0
1573,2014-07-02 02:13:00,456.0
1574,2014-07-02 02:14:00,456.0
1575,2014-07-02 02:15:00,456.0
1576,2014-07-02 02:16:00,456.0
1577,2014-07-02 02:17:00,456.0
1578,2014-07-02 02:18:00,456.0
1579,2014-07-02 02:19:00,456.0
1580,2014-07-02 02:20:00,453.6
1581,2014-07-02 02:21:00,456.0
1582,2014-07-02 02:22:00,456.0
1583,2014-07-02 02:23:00,456.0
1584,2014-07-02 02:24:00,456.0
1585,2014-07-02 02:25:00,453.7
1586,2014-07-02 02:26:00,453.6
1587,2014-07-02 02:27:00,453.6
1588,2014-07-02 02:28:00,453.6
1589,2014-07-02 02:29:00,451.2
1590,2014-07-02 02:30:00,451.2
1591,2014-07-02 02:31:00,453.5
1592,2014-07-02 02:32:00,453.6
1593,2014-07-02 02:33:00,453.6
1594,2014-07-02 02:34:00,451.2
1595,2014-07-02 02:35:00,451.2
1596,2014-07-02 02:36:00,451.2
1597,2014-07-02 02:37:00,451.2
1598,2014-07-02 02:38:00,451.2
1599,2014-07-02 02:39:00,451.2
1600,2014-07-02 02:40:00,451.2
1601,2014-07-02 02:41:00,451.2
1602,2014-07-02 02:42:00,451.2
1603,2014-07-02 02:43:00,451.2
1604,2014-07-02 02:44:00,448.8
1605,2014-07-02 02:45:00,448.7
1606,2014-07-02 02:46:00,446.4
1607,2014-07-02 02:47:00,446.3
1608,2014-07-02 02:48:00,448.7
1609,2014-07-02 02:49:00,448.7
1610,2014-07-02 02:50:00,448.7
1611,2014-07-02 02:51:00,451.1
1612,2014-07-02 02:52:00,451.2
1613,2014-07-02 02:53:00,448.8
1614,2014-07-02 02:54:00,448.7
1615,2014-07-02 02:55:00,448.7
1616,2014-07-02 02:56:00,448.7
1617,2014-07-02 02:57:00,446.3
1618,2014-07-02 02:58:00,446.3
1619,2014-07-02 02:59:00,446.3
1620,2014-07-02 03:00:00,446.3
1621,2014-07-02 03:01:00,446.3
1622,2014-07-02 03:02:00,446.3
1623,2014-07-02 03:03:00,443.9
1624,2014-07-02 03:04:00,443.8
1625,2014-07-02 03:05:00,446.2
1626,2014-07-02 03:06:00,446.3
1627,2014-07-02 03:07:00,443.9
1628,2014-07-02 03:08:00,443.8
1629,2014-07-02 03:09:00,443.8
1630,2014-07-02 03:10:00,443.8
1631,2014-07-02 03:11:00,443.8
1632,2014-07-02 03:12:00,443.8
1633,2014-07-02 03:13:00,443.8
1634,2014-07-02 03:14:00,443.8
1635,2014-07-02 03:15:00,443.8
1636,2014-07-02 03:16:00,440.9
1637,2014-07-02 03:17:00,440.8
1638,2014-07-02 03:18:00,443.8
1639,2014-07-02 03:19:00,440.8
1640,2014-07-02 03:20:00,440.8
1641,2014-07-02 03:21:00,440.8
1642,2014-07-02 03:22:00,440.8
1643,2014-07-02 03:23:00,440.8
1644,2014-07-02 03:24:00,440.8
1645,2014-07-02 03:25:00,440.8
1646,2014-07-02 03:26:00,440.8
1647,2014-07-02 03:27:00,440.8
1648,2014-07-02 03:28:00,440.8
1649,2014-07-02 03:29:00,440.8
1650,2014-07-02 03:30:00,440.8
1651,2014-07-02 03:31:00,438.4
1652,2014-07-02 03:32:00,438.3
1653,2014-07-02 03:33:00,438.3
1654,2014-07-02 03:34:00,438.3
1655,2014-07-02 03:35:00,435.9
1656,2014-07-02 03:36:00,435.9
1657,2014-07-02 03:37:00,435.9
1658,2014-07-02 03:38:00,435.9
1659,2014-07-02 03:39:00,435.9
1660,2014-07-02 03:40:00,435.9
1661,2014-07-02 03:41:00,435.9
1662,2014-07-02 03:42:00,438.3
1663,2014-07-02 03:43:00,436.0
1664,2014-07-02 03:44:00,435.9
1665,2014-07-02 03:45:00,435.9
1666,2014-07-02 03:46:00,435.9
1667,2014-07-02 03:47:00,435.9
1668,2014-07-02 03:48:00,435.9
1669,2014-07-02 03:49:00,435.9
1670,2014-07-02 03:50:00,435.9
1671,2014-07-02 03:51:00,435.9
1672,2014-07-02 03:52:00,435.9
1673,2014-07-02 03:53:00,435.9
1674,2014-07-02 03:54:00,435.9
1675,2014-07-02 03:55:00,435.9
1676,2014-07-02 03:56:00,435.9
1677,2014-07-02 03:57:00,433.5
1678,2014-07-02 03:58:00,433.5
1679,2014-07-02 03:59:00,433.5
1680,2014-07-02 04:00:00,433.5
1681,2014-07-02 04:01:00,431.1
1682,2014-07-02 04:02:00,433.4
1683,2014-07-02 04:03:00,433.5
1684,2014-07-02 04:04:00,433.5
1685,2014-07-02 04:05:00,433.5
1686,2014-07-02 04:06:00,433.5
1687,2014-07-02 04:07:00,433.5
1688,2014-07-02 04:08:00,431.1
1689,2014-07-02 04:09:00,431.0
1690,2014-07-02 04:10:00,431.0
1691,2014-07-02 04:11:00,431.0
1692,2014-07-02 04:12:00,431.0
1693,2014-07-02 04:13:00,431.0
1694,2014-07-02 04:14:00,431.0
1695,2014-07-02 04:15:00,431.0
1696,2014-07-02 04:16:00,431.0
1697,2014-07-02 04:17:00,431.0
1698,2014-07-02 04:18:00,431.0
1699,2014-07-02 04:19:00,431.0
1700,2014-07-02 04:20:00,431.0
1701,2014-07-02 04:21:00,431.0
1702,2014-07-02 04:22:00,431.0
1703,2014-07-02 04:23:00,428.6
1704,2014-07-02 04:24:00,428.6
1705,2014-07-02 04:25:00,428.6
1706,2014-07-02 04:26:00,428.6
1707,2014-07-02 04:27:00,428.6
1708,2014-07-02 04:28:00,428.6
1709,2014-07-02 04:29:00,428.6
1710,2014-07-02 04:30:00,428.6
1711,2014-07-02 04:31:00,428.6
1712,2014-07-02 04:32:00,428.6
1713,2014-07-02 04:33:00,428.6
1714,2014-07-02 04:34:00,428.6
1715,2014-07-02 04:35:00,428.6
1716,2014-07-02 04:36:00,428.6
1717,2014-07-02 04:37:00,428.6
1718,2014-07-02 04:38:00,428.6
1719,2014-07-02 04:39:00,428.6
1720,2014-07-02 04:40:00,428.6
1721,2014-07-02 04:41:00,428.6
1722,2014-07-02 04:42:00,428.6
1723,2014-07-02 04:43:00,428.6
1724,2014-07-02 04:44:00,428.6
1725,2014-07-02 04:45:00,428.6
1726,2014-07-02 04:46:00,428.6
1727,2014-07-02 04:47:00,428.6
1728,2014-07-02 04:48:00,428.6
1729,2014-07-02 04:49:00,428.6
1730,2014-07-02 04:50:00,428.6
1731,2014-07-02 04:51:00,428.6
1732,2014-07-02 04:52:00,428.6
1733,2014-07-02 04:53:00,428.6
1734,2014-07-02 04:54:00,428.6
1735,2014-07-02 04:55:00,426.2
1736,2014-07-02 04:56:00,426.1
1737,2014-07-02 04:57:00,428.5
1738,2014-07-02 04:58:00,426.2
1739,2014-07-02 04:59:00,426.1
1740,2014-07-02 05:00:00,426.1
1741,2014-07-02 05:01:00,428.5
1742,2014-07-02 05:02:00,428.6
1743,2014-07-02 05:03:00,428.6
1744,2014-07-02 05:04:00,426.2
1745,2014-07-02 05:05:00,426.1
1746,2014-07-02 05:06:00,426.1
1747,2014-07-02 05:07:00,426.1
1748,2014-07-02 05:08:00,426.1
1749,2014-07-02 05:09:00,426.1
1750,2014-07-02 05:10:00,426.1
1751,2014-07-02 05:11:00,426.1
1752,2014-07-02 05:12:00,426.1
1753,2014-07-02 05:13:00,423.7
1754,2014-07-02 05:14:00,426.1
1755,2014-07-02 05:15:00,426.1
1756,2014-07-02 05:16:00,423.7
1757,2014-07-02 05:17:00,426.1
1758,2014-07-02 05:18:00,423.8
1759,2014-07-02 05:19:00,424.9
1760,2014-07-02 05:20:00,423.7
1761,2014-07-02 05:21:00,426.1
1762,2014-07-02 05:22:00,426.1
1763,2014-07-02 05:23:00,423.7
1764,2014-07-02 05:24:00,423.7
1765,2014-07-02 05:25:00,423.7
1766,2014-07-02 05:26:00,423.7
1767,2014-07-02 05:27:00,423.7
1768,2014-07-02 05:28:00,426.1
1769,2014-07-02 05:29:00,423.1
1770,2014-07-02 05:30:00,423.7
1771,2014-07-02 05:31:00,423.7
1772,2014-07-02 05:32:00,423.7
1773,2014-07-02 05:33:00,423.1
1774,2014-07-02 05:34:00,423.1
1775,2014-07-02 05:35:00,423.7
1776,2014-07-02 05:36:00,423.7
1777,2014-07-02 05:37:00,423.7
1778,2014-07-02 05:38:00,423.1
1779,2014-07-02 05:39:00,426.1
1780,2014-07-02 05:40:00,424.9
1781,2014-07-02 05:41:00,426.1
1782,2014-07-02 05:42:00,426.1
1783,2014-07-02 05:43:00,423.7
1784,2014-07-02 05:44:00,426.1
1785,2014-07-02 05:45:00,423.7
1786,2014-07-02 05:46:00,423.7
1787,2014-07-02 05:47:00,423.1
1788,2014-07-02 05:48:00,423.7
1789,2014-07-02 05:49:00,423.1
1790,2014-07-02 05:50:00,423.1
1791,2014-07-02 05:51:00,423.1
1792,2014-07-02 05:52:00,423.7
1793,2014-07-02 05:53:00,420.7
1794,2014-07-02 05:54:00,423.6
1795,2014-07-02 05:55:00,423.1
1796,2014-07-02 05:56:00,423.1
1797,2014-07-02 05:57:00,423.1
1798,2014-07-02 05:58:00,423.1
1799,2014-07-02 05:59:00,423.1
1800,2014-07-02 06:00:00,423.7
1801,2014-07-02 06:01:00,423.1
1802,2014-07-02 06:02:00,423.1
1803,2014-07-02 06:03:00,420.7
1804,2014-07-02 06:04:00,420.6
1805,2014-07-02 06:05:00,423.0
1806,2014-07-02 06:06:00,423.1
1807,2014-07-02 06:07:00,423.1
1808,2014-07-02 06:08:00,423.1
1809,2014-07-02 06:09:00,423.1
1810,2014-07-02 06:10:00,423.1
1811,2014-07-02 06:11:00,420.7
1812,2014-07-02 06:12:00,420.6
1813,2014-07-02 06:13:00,420.6
1814,2014-07-02 06:14:00,420.6
1815,2014-07-02 06:15:00,420.6
1816,2014-07-02 06:16:00,423.6
1817,2014-07-02 06:17:00,420.7
1818,2014-07-02 06:18:00,420.6
1819,2014-07-02 06:19:00,423.0
1820,2014-07-02 06:20:00,420.7
1821,2014-07-02 06:21:00,420.6
1822,2014-07-02 06:22:00,423.6
1823,2014-07-02 06:23:00,420.7
1824,2014-07-02 06:24:00,420.6
1825,2014-07-02 06:25:00,421.2
1826,2014-07-02 06:26:00,420.6
1827,2014-07-02 06:27:00,420.6
1828,2014-07-02 06:28:00,420.6
1829,2014-07-02 06:29:00,420.6
1830,2014-07-02 06:30:00,420.6
1831,2014-07-02 06:31:00,420.6
1832,2014-07-02 06:32:00,423.6
1833,2014-07-02 06:33:00,423.7
1834,2014-07-02 06:34:00,423.7
1835,2014-07-02 06:35:00,423.7
1836,2014-07-02 06:36:00,423.7
1837,2014-07-02 06:37:00,420.7
1838,2014-07-02 06:38:00,421.2
1839,2014-07-02 06:39:00,420.7
1840,2014-07-02 06:40:00,420.6
1841,2014-07-02 06:41:00,421.8
1842,2014-07-02 06:42:00,423.1
1843,2014-07-02 06:43:00,420.7
1844,2014-07-02 06:44:00,420.6
1845,2014-07-02 06:45:00,423.0
1846,2014-07-02 06:46:00,423.1
1847,2014-07-02 06:47:00,423.1
1848,2014-07-02 06:48:00,423.1
1849,2014-07-02 06:49:00,423.7
1850,2014-07-02 06:50:00,423.7
1851,2014-07-02 06:51:00,423.7
1852,2014-07-02 06:52:00,420.7
1853,2014-07-02 06:53:00,423.0
1854,2014-07-02 06:54:00,420.7
1855,2014-07-02 06:55:00,420.6
1856,2014-07-02 06:56:00,423.6
1857,2014-07-02 06:57:00,423.1
1858,2014-07-02 06:58:00,423.1
1859,2014-07-02 06:59:00,423.1
1860,2014-07-02 07:00:00,423.1
1861,2014-07-02 07:01:00,423.1
1862,2014-07-02 07:02:00,423.7
1863,2014-07-02 07:03:00,423.1
1864,2014-07-02 07:04:00,423.1
1865,2014-07-02 07:05:00,423.1
1866,2014-07-02 07:06:00,423.1
1867,2014-07-02 07:07:00,423.7
1868,2014-07-02 07:08:00,423.1
1869,2014-07-02 07:09:00,423.1
1870,2014-07-02 07:10:00,423.1
1871,2014-07-02 07:11:00,423.1
1872,2014-07-02 07:12:00,423.7
1873,2014-07-02 07:13:00,423.1
1874,2014-07-02 07:14:00,423.1
1875,2014-07-02 07:15:00,423.1
1876,2014-07-02 07:16:00,423.1
1877,2014-07-02 07:17:00,423.1
1878,2014-07-02 07:18:00,423.1
1879,2014-07-02 07:19:00,423.1
1880,2014-07-02 07:20:00,423.1
1881,2014-07-02 07:21:00,423.7
1882,2014-07-02 07:22:00,423.7
1883,2014-07-02 07:23:00,423.7
1884,2014-07-02 07:24:00,423.7
1885,2014-07-02 07:25:00,423.7
1886,2014-07-02 07:26:00,423.7
1887,2014-07-02 07:27:00,423.7
1888,2014-07-02 07:28:00,423.7
1889,2014-07-02 07:29:00,423.7
1890,2014-07-02 07:30:00,423.1
1891,2014-07-02 07:31:00,420.7
1892,2014-07-02 07:32:00,420.6
1893,2014-07-02 07:33:00,420.6
1894,2014-07-02 07:34:00,420.6
1895,2014-07-02 07:35:00,420.6
1896,2014-07-02 07:36:00,420.6
1897,2014-07-02 07:37:00,423.0
1898,2014-07-02 07:38:00,423.1
1899,2014-07-02 07:39:00,423.1
1900,2014-07-02 07:40:00,420.7
1901,2014-07-02 07:41:00,420.6
1902,2014-07-02 07:42:00,420.6
1903,2014-07-02 07:43:00,423.0
1904,2014-07-02 07:44:00,421.3
1905,2014-07-02 07:45:00,418.3
1906,2014-07-02 07:46:00,420.6
1907,2014-07-02 07:47:00,418.2
1908,2014-07-02 07:48:00,420.6
1909,2014-07-02 07:49:00,420.6
1910,2014-07-02 07:50:00,420.6
1911,2014-07-02 07:51:00,420.6
1912,2014-07-02 07:52:00,420.6
1913,2014-07-02 07:53:00,420.6
1914,2014-07-02 07:54:00,420.6
1915,2014-07-02 07:55:00,421.2
1916,2014-07-02 07:56:00,418.2
1917,2014-07-02 07:57:00,420.6
1918,2014-07-02 07:58:00,421.2
1919,2014-07-02 07:59:00,421.2
1920,2014-07-02 08:00:00,420.7
1921,2014-07-02 08:01:00,421.2
1922,2014-07-02 08:02:00,420.6
1923,2014-07-02 08:03:00,423.0
1924,2014-07-02 08:04:00,420.7
1925,2014-07-02 08:05:00,420.6
1926,2014-07-02 08:06:00,420.6
1927,2014-07-02 08:07:00,420.6
1928,2014-07-02 08:08:00,418.3
1929,2014-07-02 08:09:00,418.2
1930,2014-07-02 08:10:00,420.6
1931,2014-07-02 08:11:00,420.6
1932,2014-07-02 08:12:00,420.6
1933,2014-07-02 08:13:00,418.3
1934,2014-07-02 08:14:00,418.2
1935,2014-07-02 08:15:00,420.6
1936,2014-07-02 08:16:00,420.6
1937,2014-07-02 08:17:00,420.6
1938,2014-07-02 08:18:00,420.6
1939,2014-07-02 08:19:00,418.2
1940,2014-07-02 08:20:00,418.2
1941,2014-07-02 08:21:00,418.2
1942,2014-07-02 08:22:00,418.2
1943,2014-07-02 08:23:00,418.2
1944,2014-07-02 08:24:00,420.6
1945,2014-07-02 08:25:00,420.6
1946,2014-07-02 08:26:00,420.6
1947,2014-07-02 08:27:00,420.6
1948,2014-07-02 08:28:00,420.6
1949,2014-07-02 08:29:00,418.3
1950,2014-07-02 08:30:00,418.2
1951,2014-07-02 08:31:00,420.6
1952,2014-07-02 08:32:00,418.2
1953,2014-07-02 08:33:00,420.6
1954,2014-07-02 08:34:00,421.8
1955,2014-07-02 08:35:00,430.7
1956,2014-07-02 08:36:00,438.1
1957,2014-07-02 08:37:00,436.0
1958,2014-07-02 08:38:00,446.1
1959,2014-07-02 08:39:00,436.1
1960,2014-07-02 08:40:00,433.5
1961,2014-07-02 08:41:00,433.5
1962,2014-07-02 08:42:00,432.3
1963,2014-07-02 08:43:00,431.1
1964,2014-07-02 08:44:00,431.0
1965,2014-07-02 08:45:00,431.0
1966,2014-07-02 08:46:00,433.4
1967,2014-07-02 08:47:00,435.9
1968,2014-07-02 08:48:00,435.9
1969,2014-07-02 08:49:00,435.9
1970,2014-07-02 08:50:00,435.9
1971,2014-07-02 08:51:00,435.9
1972,2014-07-02 08:52:00,434.7
1973,2014-07-02 08:53:00,435.9
1974,2014-07-02 08:54:00,433.5
1975,2014-07-02 08:55:00,433.5
1976,2014-07-02 08:56:00,435.9
1977,2014-07-02 08:57:00,435.9
1978,2014-07-02 08:58:00,433.5
1979,2014-07-02 08:59:00,433.5
1980,2014-07-02 09:00:00,431.1
1981,2014-07-02 09:01:00,433.4
1982,2014-07-02 09:02:00,433.5
1983,2014-07-02 09:03:00,431.1
1984,2014-07-02 09:04:00,433.4
1985,2014-07-02 09:05:00,431.1
1986,2014-07-02 09:06:00,431.0
1987,2014-07-02 09:07:00,431.0
1988,2014-07-02 09:08:00,431.0
1989,2014-07-02 09:09:00,431.0
1990,2014-07-02 09:10:00,431.0
1991,2014-07-02 09:11:00,431.0
1992,2014-07-02 09:12:00,431.0
1993,2014-07-02 09:13:00,431.0
1994,2014-07-02 09:14:00,431.0
1995,2014-07-02 09:15:00,431.0
1996,2014-07-02 09:16:00,431.0
1997,2014-07-02 09:17:00,431.0
1998,2014-07-02 09:18:00,431.0
1999,2014-07-02 09:19:00,431.0
2000,2014-07-02 09:20:00,431.0
2001,2014-07-02 09:21:00,431.0
2002,2014-07-02 09:22:00,431.0
2003,2014-07-02 09:23:00,428.6
2004,2014-07-02 09:24:00,428.6
2005,2014-07-02 09:25:00,431.0
2006,2014-07-02 09:26:00,431.0
2007,2014-07-02 09:27:00,431.0
2008,2014-07-02 09:28:00,431.0
2009,2014-07-02 09:29:00,431.0
2010,2014-07-02 09:30:00,431.0
2011,2014-07-02 09:31:00,431.0
2012,2014-07-02 09:32:00,431.0
2013,2014-07-02 09:33:00,431.0
2014,2014-07-02 09:34:00,431.0
2015,2014-07-02 09:35:00,431.0
2016,2014-07-02 09:36:00,428.6
2017,2014-07-02 09:37:00,428.6
2018,2014-07-02 09:38:00,428.6
2019,2014-07-02 09:39:00,428.6
2020,2014-07-02 09:40:00,428.6
2021,2014-07-02 09:41:00,428.6
2022,2014-07-02 09:42:00,428.6
2023,2014-07-02 09:43:00,428.6
2024,2014-07-02 09:44:00,428.6
2025,2014-07-02 09:45:00,428.6
2026,2014-07-02 09:46:00,428.6
2027,2014-07-02 09:47:00,428.6
2028,2014-07-02 09:48:00,428.6
2029,2014-07-02 09:49:00,428.6
2030,2014-07-02 09:50:00,428.6
2031,2014-07-02 09:51:00,431.0
2032,2014-07-02 09:52:00,431.0
2033,2014-07-02 09:53:00,428.6
2034,2014-07-02 09:54:00,429.8
2035,2014-07-02 09:55:00,440.4
2036,2014-07-02 09:56:00,450.8
2037,2014-07-02 09:57:00,468.3
2038,2014-07-02 09:58:00,473.7
2039,2014-07-02 09:59:00,484.0
2040,2014-07-02 10:00:00,548.4
2041,2014-07-02 10:01:00,549.5
2042,2014-07-02 10:02:00,545.9
2043,2014-07-02 10:03:00,566.4
2044,2014-07-02 10:04:00,638.0
2045,2014-07-02 10:05:00,616.2
2046,2014-07-02 10:06:00,605.2
2047,2014-07-02 10:07:00,620.0
2048,2014-07-02 10:08:00,647.9
2049,2014-07-02 10:09:00,683.2
2050,2014-07-02 10:10:00,688.5
2051,2014-07-02 10:11:00,693.4
2052,2014-07-02 10:12:00,714.2
2053,2014-07-02 10:13:00,866.1
2054,2014-07-02 10:14:00,825.5
2055,2014-07-02 10:15:00,820.0
2056,2014-07-02 10:16:00,841.8
2057,2014-07-02 10:17:00,844.9
2058,2014-07-02 10:18:00,847.3
2059,2014-07-02 10:19:00,874.5
2060,2014-07-02 10:20:00,888.1
2061,2014-07-02 10:21:00,888.3
2062,2014-07-02 10:22:00,900.3
2063,2014-07-02 10:23:00,915.5
2064,2014-07-02 10:24:00,915.8
2065,2014-07-02 10:25:00,927.0
2066,2014-07-02 10:26:00,940.3
2067,2014-07-02 10:27:00,914.2
2068,2014-07-02 10:28:00,918.1
2069,2014-07-02 10:29:00,908.6
2070,2014-07-02 10:30:00,908.4
2071,2014-07-02 10:31:00,972.7
2072,2014-07-02 10:32:00,1025.1
2073,2014-07-02 10:33:00,1025.7
2074,2014-07-02 10:34:00,1047.5
2075,2014-07-02 10:35:00,1062.6
2076,2014-07-02 10:36:00,1061.7
2077,2014-07-02 10:37:00,1022.0
2078,2014-07-02 10:38:00,1051.4
2079,2014-07-02 10:39:00,1056.6
2080,2014-07-02 10:40:00,1069.2
2081,2014-07-02 10:41:00,1067.2
2082,2014-07-02 10:42:00,1044.3
2083,2014-07-02 10:43:00,1034.4
2084,2014-07-02 10:44:00,1050.4
2085,2014-07-02 10:45:00,1069.3
2086,2014-07-02 10:46:00,1030.0
2087,2014-07-02 10:47:00,927.7
2088,2014-07-02 10:48:00,928.4
2089,2014-07-02 10:49:00,889.6
2090,2014-07-02 10:50:00,867.9
2091,2014-07-02 10:51:00,860.3
2092,2014-07-02 10:52:00,813.4
2093,2014-07-02 10:53:00,819.8
2094,2014-07-02 10:54:00,785.7
2095,2014-07-02 10:55:00,658.8
2096,2014-07-02 10:56:00,619.0
2097,2014-07-02 10:57:00,575.8
2098,2014-07-02 10:58:00,572.7
2099,2014-07-02 10:59:00,542.6
2100,2014-07-02 11:00:00,524.7
2101,2014-07-02 11:01:00,543.9
2102,2014-07-02 11:02:00,538.1
2103,2014-07-02 11:03:00,530.8
2104,2014-07-02 11:04:00,513.1
2105,2014-07-02 11:05:00,506.8
2106,2014-07-02 11:06:00,507.9
2107,2014-07-02 11:07:00,535.0
2108,2014-07-02 11:08:00,576.8
2109,2014-07-02 11:09:00,621.2
2110,2014-07-02 11:10:00,627.4
2111,2014-07-02 11:11:00,591.0
2112,2014-07-02 11:12:00,523.7
2113,2014-07-02 11:13:00,467.4
2114,2014-07-02 11:14:00,446.6
2115,2014-07-02 11:15:00,463.7
2116,2014-07-02 11:16:00,478.2
2117,2014-07-02 11:17:00,498.7
2118,2014-07-02 11:18:00,508.8
2119,2014-07-02 11:19:00,487.0
2120,2014-07-02 11:20:00,486.6
2121,2014-07-02 11:21:00,474.0
2122,2014-07-02 11:22:00,449.1
2123,2014-07-02 11:23:00,448.7
2124,2014-07-02 11:24:00,436.3
2125,2014-07-02 11:25:00,434.7
2126,2014-07-02 11:26:00,431.1
2127,2014-07-02 11:27:00,446.0
2128,2014-07-02 11:28:00,446.3
2129,2014-07-02 11:29:00,493.1
2130,2014-07-02 11:30:00,501.7
2131,2014-07-02 11:31:00,511.3
2132,2014-07-02 11:32:00,538.7
2133,2014-07-02 11:33:00,566.2
2134,2014-07-02 11:34:00,544.9
2135,2014-07-02 11:35:00,539.8
2136,2014-07-02 11:36:00,559.5
2137,2014-07-02 11:37:00,592.2
2138,2014-07-02 11:38:00,602.2
2139,2014-07-02 11:39:00,615.0
2140,2014-07-02 11:40:00,622.5
2141,2014-07-02 11:41:00,764.3
2142,2014-07-02 11:42:00,652.7
2143,2014-07-02 11:43:00,638.2
2144,2014-07-02 11:44:00,635.6
2145,2014-07-02 11:45:00,650.3
2146,2014-07-02 11:46:00,660.2
2147,2014-07-02 11:47:00,660.6
2148,2014-07-02 11:48:00,663.0
2149,2014-07-02 11:49:00,663.0
2150,2014-07-02 11:50:00,695.4
2151,2014-07-02 11:51:00,684.0
2152,2014-07-02 11:52:00,683.2
2153,2014-07-02 11:53:00,692.0
2154,2014-07-02 11:54:00,693.5
2155,2014-07-02 11:55:00,705.9
2156,2014-07-02 11:56:00,723.8
2157,2014-07-02 11:57:00,739.1
2158,2014-07-02 11:58:00,753.7
2159,2014-07-02 11:59:00,749.2
2160,2014-07-02 12:00:00,749.1
2161,2014-07-02 12:01:00,753.8
2162,2014-07-02 12:02:00,756.3
2163,2014-07-02 12:03:00,771.4
2164,2014-07-02 12:04:00,779.5
2165,2014-07-02 12:05:00,767.0
2166,2014-07-02 12:06:00,772.2
2167,2014-07-02 12:07:00,754.6
